layer,prob_gap,prob_contr,prob_true,log_gap,log_contr,log_true
layer_0,0.08194840017117952,-0.010990979169544422,0.09293937934072394,1.1753340871710527,3.1922183388157896,-2.0168842516447367
layer_1,0.08079604412380018,-0.009536251896306087,0.09033229602010627,0.8876696134868421,3.7883120888157893,-2.9006424753289473
layer_2,0.08166499388845343,-0.01278903609827945,0.09445402998673288,1.063121916118421,0.8032380756578947,0.2598838404605263
layer_3,0.08186421457089876,-0.012946500276264391,0.09481071484716315,1.0598735608552632,0.20767886513157896,0.8521946957236842
layer_4,0.08183354139328003,-0.012781224125309994,0.09461476551859002,0.9894788240131579,1.0941097861842106,-0.10463096217105264
layer_5,0.08068817351993761,-0.01086576173180028,0.0915539352517379,0.6601613898026316,3.315779194078947,-2.6556178042763157
layer_6,0.08187878759283769,-0.012924146024804366,0.09480293361764205,1.1782534950657895,-0.1313425164473684,1.309596011513158
layer_7,0.08197268937763415,0.0008647266187165913,0.08110796275891756,1.1212016858552631,3.638661595394737,-2.5174599095394736
layer_8,0.08170057033237658,-0.011867269716764751,0.09356784004914133,1.1546926398026316,0.9922183388157895,0.1624743009868421
layer_9,0.0815594428463986,-0.011340958193728799,0.09290040104012741,0.9051655016447369,0.8641961348684211,0.04096936677631579
layer_10,0.0821909697432267,-0.00836880458028693,0.09055977432351363,0.9209755345394737,0.7788137335526316,0.1421618009868421
layer_11,0.07721157513166729,-0.00608153782392803,0.08329311295559531,0.5729697779605263,2.7288137335526317,-2.1558439555921054
layer_12,0.08111862446132459,0.0004599037923310932,0.0806587206689935,1.0170076069078948,3.6475431743421054,-2.6305355674342104
layer_13,0.07489310879456369,-0.0006724232121517784,0.07556553200671548,0.69951171875,3.0538548519736843,-2.354343133223684
layer_14,0.06572689445395219,0.003364018390053197,0.06236287606389899,0.43286903782894737,2.8594572368421054,-2.4265881990131577
layer_15,0.05001467152645713,0.005348251995287444,0.04466641953116969,0.6273848684210527,2.3264699835526317,-1.699085115131579
layer_16,0.03457059107328716,0.00740818600905569,0.02716240506423147,0.4347450657894737,1.7255962171052632,-1.2908511513157894
layer_17,0.016885479500419215,0.007116507229052092,0.009768972271367124,0.3031506990131579,1.6922697368421054,-1.3891190378289473
layer_18,-0.006436601438020405,-0.0001547223643252724,-0.006281879073695132,0.09195620888157895,0.11555304276315789,-0.023596833881578946
layer_19,-0.016159771618090176,0.0024499008530064633,-0.01860967247109664,0.13680998149671053,0.49203330592105265,-0.3552233244243421
layer_20,-0.007804352986185174,-0.0006583853771812037,-0.00714596760900397,-0.03865517064144737,0.3579564144736842,-0.39661158511513156
layer_21,-0.00760579924834402,-0.001511595751109876,-0.006094203497234144,-0.06240748355263158,0.19391447368421053,-0.2563219572368421
layer_22,-0.009197666143116198,-0.0006465773833425421,-0.008551088759773656,-0.13837890625,0.086328125,-0.22470703125
layer_23,-0.00688511007710507,-0.0011886207680953176,-0.005696489309009753,-0.04206157483552632,0.5013980263157894,-0.5434596011513158
layer_24,-0.01156780907982274,-6.129427960044459e-05,-0.011506514800222297,0.020951120476973683,0.41702302631578947,-0.3960719058388158
layer_25,-0.005086419456883481,0.0010349380342583908,-0.006121357491141871,0.09874460320723684,0.4022615131578947,-0.3035169099506579
layer_26,-0.006838235102201763,0.00265849138561048,-0.009496726487812242,0.16293688322368421,0.6838301809210526,-0.5208932976973685
layer_27,-0.010287185719138697,0.0017378989018891986,-0.012025084621027896,0.07712016858552631,0.7188527960526315,-0.6417326274671052
layer_28,-0.006520485877990723,-7.363557815551758e-05,-0.006446850299835205,-0.01225328947368421,0.29237253289473686,-0.30462582236842106
layer_29,-0.012230960946334036,0.0011859655380249024,-0.013416926484358938,0.008421566611842105,0.14168379934210526,-0.13326223273026316
layer_30,-0.003005975171139366,0.004038876608798378,-0.007044851779937744,0.08446751644736843,-0.04229029605263158,0.1267578125
layer_31,0.000648061852706106,0.0015722519473025673,-0.0009241900945964613,0.039083059210526315,-0.5811266447368421,0.6202097039473684
