layer,prob_gap,prob_contr,prob_true,log_gap,log_contr,log_true
layer_0,0.004046415090560913,0.004528958797454834,-0.0004825437068939209,5.89521484375,6.40171875,-0.50650390625
layer_1,-0.007722841501235962,0.03146826863288879,-0.039191110134124754,3.767841796875,8.459755859375,-4.6919140625
layer_2,0.0002597856521606445,0.008368613123893738,-0.008108827471733093,4.186875,7.27265625,-3.08578125
layer_3,0.015292493104934692,0.017026520371437072,-0.0017340272665023805,6.3285546875,7.987421875,-1.6588671875
layer_4,0.007206520438194275,0.00861935794353485,-0.0014128375053405761,5.79228515625,7.35736328125,-1.565078125
layer_5,0.004839881062507629,0.010091607570648193,-0.005251726508140564,4.85255859375,7.30236328125,-2.4498046875
layer_6,0.0005925583839416504,-3.7047863006591794e-05,0.0006296062469482422,5.47625,2.650546875,2.825703125
layer_7,0.0006468778848648071,1.997053623199463e-05,0.0006269073486328125,6.1784375,3.45484375,2.72359375
layer_8,0.0006111264228820801,-6.413459777832031e-07,0.0006117677688598633,5.6211328125,3.2372265625,2.38390625
layer_9,0.0005613362789154053,-5.6455731391906736e-05,0.000617792010307312,5.2741796875,2.7733984375,2.50078125
layer_10,0.0010625678300857544,0.0006203514337539673,0.0004422163963317871,5.7311328125,4.591015625,1.1401171875
layer_11,0.0005956989526748657,2.6755332946777343e-05,0.0005689436197280884,5.3487109375,2.6781640625,2.670546875
layer_12,0.00016042172908782958,0.0005012547969818115,-0.0003408330678939819,4.12734375,3.7216796875,0.4056640625
layer_13,0.0009178954362869262,0.0007228374481201172,0.0001950579881668091,5.6112109375,4.0520703125,1.559140625
layer_14,-0.004160646200180054,0.0022729581594467165,-0.00643360435962677,1.49033203125,4.27259765625,-2.782265625
layer_15,0.0007170706987380982,0.0008108508586883545,-9.378015995025634e-05,3.39328125,3.0242578125,0.3690234375
layer_16,-0.00028412342071533204,0.0014211946725845336,-0.0017053180932998658,1.63482421875,3.00568359375,-1.370859375
layer_17,-0.0015560048818588257,0.0008499622344970703,-0.002405967116355896,1.0586328125,2.3525390625,-1.29390625
layer_18,-0.0025354963541030884,0.0008768725395202636,-0.0034123688936233522,0.55216796875,2.1841796875,-1.63201171875
layer_19,-0.0024440842866897583,0.0011228954792022706,-0.0035669797658920287,0.39353515625,2.0460546875,-1.65251953125
layer_20,-0.0010775864124298097,0.0004636484384536743,-0.001541234850883484,0.2843359375,1.1963671875,-0.91203125
layer_21,-0.0011584991216659546,0.0004778563976287842,-0.0016363555192947389,0.36298828125,1.5137890625,-1.15080078125
layer_22,-0.0009785622358322143,0.00040179431438446044,-0.0013803565502166749,0.4223828125,1.597890625,-1.1755078125
layer_23,-0.0009069103002548218,0.0003389257192611694,-0.0012458360195159912,0.3589453125,1.233359375,-0.8744140625
layer_24,-0.0009646421670913696,0.000428573489189148,-0.0013932156562805175,0.4335546875,1.3949609375,-0.96140625
layer_25,-0.0012271296977996826,0.0004319310188293457,-0.0016590607166290282,0.3456640625,1.50046875,-1.1548046875
layer_26,-0.0015587466955184937,0.0004538357257843018,-0.0020125824213027953,0.1625,1.2846875,-1.1221875
layer_27,-0.0006525808572769165,0.00022526741027832032,-0.0008778482675552368,0.125703125,0.9610546875,-0.8353515625
layer_28,-0.00028441667556762697,0.00011913299560546875,-0.0004035496711730957,0.2937890625,0.6957421875,-0.401953125
layer_29,-0.000523151159286499,0.00010928511619567871,-0.0006324362754821778,0.0846484375,0.727265625,-0.6426171875
layer_30,-0.000483354926109314,8.402645587921143e-05,-0.0005673813819885254,-0.06859375,0.5880859375,-0.6566796875
layer_31,-0.000166587233543396,9.274482727050782e-07,-0.00016751468181610106,-0.0146875,0.1582421875,-0.1729296875
