layer,prob_gap,prob_contr,prob_true,log_gap,log_contr,log_true
layer_0,0.31200309921713437,-0.046957034924451045,0.3589601341415854,2.785694615981158,-6.627820542279411,9.41351515826057
layer_1,0.1597400426864624,-0.03039383187013514,0.19013387455659755,1.2345959831686582,-0.5478917738970588,1.782487757065717
layer_2,0.18570092916488648,-0.03142545293359195,0.21712638209847843,1.2067079431870404,-0.8904354319852941,2.0971433751723345
layer_3,0.20062087353538063,-0.02657817812526927,0.2271990516606499,0.7615778305951286,-1.7134593290441176,2.475037159639246
layer_4,0.023278239194084616,0.005599226671106675,0.01767901252297794,0.1272103702320772,0.038218060661764704,0.0889923095703125
layer_5,0.016172416069928336,0.005991931522593779,0.01018048454733456,0.12832085104549631,0.06383846507352942,0.06448238597196691
layer_6,-0.0009003807516659007,0.00040451498592601105,-0.0013048957375919117,0.017767872529871324,-0.008071001838235295,0.02583887436810662
layer_7,0.003543646195355584,-0.00012851602890912223,0.003672162224264706,0.012468943876378676,-0.04309512867647059,0.055564072552849265
layer_8,-0.018114741409526153,-0.0027143148814930637,-0.015400426528033088,-0.10066653980928308,-0.09619140625,-0.004475133559283089
layer_9,-0.00597912353627822,0.0015815166866078097,-0.0075606402228860295,-0.014628331801470587,-0.013689108455882353,-0.0009392233455882353
layer_10,-0.00031258498921113854,0.0009608955944285674,-0.0012734805836397058,0.024473122989430145,0.03525390625,-0.010780783260569853
layer_11,-0.011861063452327953,-0.0013526046977323644,-0.010508458754595587,-0.05108481014476103,-0.036827895220588235,-0.014256914924172795
layer_12,-0.014904465394861557,5.8847315171185664e-06,-0.014910350126378676,-0.05468875660615809,-0.03953929227941176,-0.015149464326746324
layer_13,-0.006995746668647317,-0.0016634281943826114,-0.005332318474264706,-0.01759051154641544,0.008892463235294117,-0.026482974781709558
layer_14,-0.0007746528176700367,0.0014669530531939339,-0.0022416058708639706,0.041747149299172795,0.055974264705882355,-0.014227115406709559
layer_15,0.01692957878112793,-0.0009460028480080998,0.01787558162913603,0.11922015021829044,0.05720932904411765,0.062010821174172795
layer_16,0.004538477168363683,-0.00039082975948558134,0.004929306927849265,0.029651776482077206,-0.0007008272058823529,0.03035260368795956
layer_17,0.0023071779924280504,0.000756525993347168,0.0015506519990808824,0.025272683536305147,0.012534466911764706,0.01273821662454044
layer_18,0.004116371098686667,0.000936439458061667,0.003179931640625,0.04377118278952206,0.029170496323529412,0.014600686465992647
layer_19,-5.414065192727482e-05,8.103426764993106e-05,-0.0001351749195772059,0.010398236443014706,0.0018210018382352942,0.008577234604779412
layer_20,0.0027886334587545955,0.0020813437069163603,0.0007072897518382353,0.03346844841452206,0.03466796875,-0.0011995203354779411
layer_21,0.002490105348474839,0.002111507864559398,0.0003785974839154412,0.035311530618106615,0.03650620404411765,-0.0011946734260110295
layer_22,0.0018292034373563878,0.0021033230949850643,-0.00027411965762867647,0.025990744198069852,0.022185202205882354,0.0038055419921875
layer_23,0.0010589978274177102,0.0016129816279691809,-0.0005539838005514706,0.014980899586397058,0.014579503676470588,0.00040139590992647057
layer_24,0.0021421243162716135,0.001419216745039996,0.0007229075712316176,0.027749454273897058,0.02192670036764706,0.00582275390625
layer_25,0.000146941577686983,0.00109406359055463,-0.0009471220128676471,0.003688498104319853,0.0023897058823529414,0.0012987922219669119
layer_26,-0.0003977747524485869,0.0005848912631764131,-0.000982666015625,-0.0012998693129595588,-0.0033777573529411766,0.002077888039981618
layer_27,0.0005520995925454533,0.0005942856564241297,-4.218606387867647e-05,0.00025634765625,-0.003837316176470588,0.004093663832720589
layer_28,0.00024952467750100527,8.724296794218176e-05,0.00016228170955882352,0.0009376077090992647,-0.006066176470588235,0.0070037841796875
layer_29,0.000730454220491297,-0.0002780619789572323,0.0010085161994485294,0.004886941348805147,-0.0037339154411764708,0.008620856789981618
layer_30,0.001010615685406853,0.00029345259946935315,0.0007171630859375,0.007782161937040441,0.0020737591911764706,0.005708402745863971
layer_31,-0.0011451356551226448,7.19771665685317e-05,-0.0012171128216911765,-0.008605059455422795,-0.003728170955882353,-0.004876888499540441
