layer,prob_gap,prob_contr,prob_true,log_gap,log_contr,log_true
layer_0,0.681514310836792,-0.01662379652261734,0.6981381073594093,5.21663335164388,-4.736539713541666,9.953173065185547
layer_1,0.6817142968376477,-0.01571051130692164,0.6974248081445694,5.1001945495605465,-2.084977213541667,7.185171763102214
layer_2,0.685729107260704,-0.0075936506191889444,0.693322757879893,5.303026580810547,0.18048502604166666,5.122541554768881
layer_3,0.6820694158474604,-0.014124789834022522,0.6961942056814829,4.971418507893881,-1.1241048177083333,6.095523325602214
layer_4,0.6818129941821098,-0.015329577525456746,0.6971425717075665,5.11282475789388,-1.827392578125,6.94021733601888
layer_5,0.6820840120315552,-0.014481756091117858,0.696565768122673,5.087141164143881,-1.308154296875,6.39529546101888
layer_6,0.6831410860021909,-0.013422101239363353,0.6965631872415543,5.517772674560547,-1.5779459635416666,7.0957186381022135
layer_7,0.6822515890002251,-0.014878840744495391,0.6971304297447205,5.258267466227213,-1.621044921875,6.879312388102213
layer_8,0.6834851399064064,-0.011644114057223003,0.6951292539636295,5.305533091227214,-0.6997721354166667,6.0053052266438804
layer_9,0.6846045662959417,-0.0051573266585667925,0.6897618929545085,5.18665288289388,0.5112467447916667,4.675406138102214
layer_10,0.6942949463923772,0.01703423758347829,0.6772607088088989,5.297972869873047,1.3855224609375,3.912450408935547
layer_11,0.6921096096436182,0.025659125049908957,0.6664504845937093,5.04224370320638,1.545068359375,3.49717534383138
layer_12,0.6781707535187403,0.03751148482163747,0.6406592686971029,4.6861320495605465,2.0520670572916666,2.6340649922688804
layer_13,0.6535344849030177,0.016077892978986104,0.6374565919240316,4.161766815185547,1.2854573567708334,2.8763094584147137
layer_14,0.450900341073672,0.022335633635520935,0.42856470743815106,2.684770965576172,1.5274739583333334,1.1572970072428386
layer_15,0.40584021508693696,0.028926206628481548,0.3769140084584554,2.5861717224121095,1.5790201822916667,1.0071515401204427
layer_16,0.20007540086905162,0.01290270189444224,0.18717269897460936,1.306524403889974,0.8856852213541667,0.42083918253580727
layer_17,0.12932709952195484,0.010194612542788188,0.11913248697916666,1.1119784037272136,0.8899658203125,0.22201258341471355
layer_18,0.11531322300434113,0.015347809592882792,0.09996541341145833,1.083520762125651,0.8867716471354167,0.19674911499023437
layer_19,0.06878155966599782,0.006196619073549906,0.06258494059244792,0.6680567423502605,0.5593017578125,0.10875498453776042
layer_20,0.07718085745970409,0.011385213335355122,0.06579564412434896,0.8562538146972656,0.7402994791666667,0.11595433553059896
layer_21,0.06990088621775309,0.006766374905904134,0.06313451131184895,0.6059651692708333,0.48556722005208336,0.12039794921875
layer_22,0.09661026696364085,0.005465196569760641,0.09114507039388021,0.7987093607584635,0.629638671875,0.16907068888346355
layer_23,0.09714101751645406,0.004026037454605102,0.09311498006184896,0.6757754007975261,0.5105550130208333,0.1652203877766927
layer_24,0.07676824629306793,0.0021125862995783487,0.07465565999348958,0.4743896484375,0.33868001302083334,0.13570963541666667
layer_25,0.07969609200954438,0.0005601972341537475,0.07913589477539062,0.416717529296875,0.2763671875,0.140350341796875
layer_26,0.07249672512213388,-0.00020326673984527588,0.07269999186197916,0.28541971842447916,0.15922037760416666,0.1261993408203125
layer_27,0.04838267266750336,-0.0018037388722101848,0.050186411539713545,0.17575887044270833,0.08756510416666667,0.08819376627604167
layer_28,0.03209873735904693,-0.001592668890953064,0.03369140625,0.10261179606119791,0.042578125,0.06003367106119792
layer_29,0.038742898901303606,-0.0017796128988265992,0.04052251180013021,0.07063090006510417,0.0004475911458333333,0.07018330891927084
layer_30,0.030374005436897278,-0.004858284195264181,0.035232289632161455,-0.2931897481282552,-0.36477864583333336,0.07158889770507812
layer_31,0.07426145275433858,-0.001687389612197876,0.07594884236653646,0.102850341796875,-0.06958821614583334,0.17243855794270832
