layer,prob_gap,prob_contr,prob_true,log_gap,log_contr,log_true
layer_0,0.0020141834020614624,0.0008846461772918701,0.0011295372247695924,5.6416015625,5.151640625,0.4899609375
layer_1,0.003647056818008423,0.005809463262557983,-0.0021624064445495608,5.17806640625,7.41712890625,-2.2390625
layer_2,0.026050335764884948,0.032736703753471375,-0.006686367988586426,6.75853515625,8.69955078125,-1.941015625
layer_3,0.04556738257408142,0.05350255012512207,-0.007935167551040649,6.98251953125,9.7961328125,-2.81361328125
layer_4,0.001938852071762085,0.0005236470699310303,0.0014152050018310547,6.4667578125,4.6812109375,1.785546875
layer_5,0.0015728974342346191,7.566511631011963e-05,0.0014972323179244995,5.9500390625,2.9209375,3.0291015625
layer_6,0.0015974366664886475,0.0007625377178192139,0.0008348989486694336,5.3478125,4.06828125,1.27953125
layer_7,0.0018817204236984252,0.0004251164197921753,0.00145660400390625,6.6824609375,3.9302734375,2.7521875
layer_8,0.0014300864934921264,3.9961338043212894e-05,0.0013901251554489136,4.350078125,2.6209375,1.729140625
layer_9,0.0017581778764724732,0.00026647448539733886,0.0014917033910751343,7.26390625,3.9285546875,3.3353515625
layer_10,0.0015664643049240112,0.00032347619533538817,0.001242988109588623,6.2020703125,3.435078125,2.7669921875
layer_11,0.003563560247421265,0.002214013934135437,0.0013495463132858277,7.21576171875,5.26478515625,1.9509765625
layer_12,0.001493859887123108,-6.872415542602539e-06,0.0015007323026657105,5.557421875,1.6432421875,3.9141796875
layer_13,0.0021899819374084474,0.0019948238134384153,0.00019515812397003174,4.87818359375,5.59466796875,-0.716484375
layer_14,-0.20838411331176757,0.022708374857902527,-0.2310924881696701,1.97711181640625,8.1143212890625,-6.13720947265625
layer_15,-0.013833888769149781,0.008468913435935975,-0.022302802205085754,3.58140625,6.0462939453125,-2.4648876953125
layer_16,0.0013556545972824097,-4.796981811523438e-06,0.0013604515790939331,2.6088671875,0.185546875,2.4233203125
layer_17,-0.0033496999740600586,0.000704006552696228,-0.004053706526756287,1.7613671875,2.0256640625,-0.264296875
layer_18,-0.0009239083528518677,6.987571716308593e-05,-0.0009937840700149536,0.28330078125,0.014765625,0.26853515625
layer_19,-6.38139247894287e-05,6.11633062362671e-05,-0.0001249772310256958,0.38158203125,0.6257421875,-0.24416015625
layer_20,-0.0017647278308868409,7.540881633758545e-05,-0.0018401366472244262,-0.034453125,0.8214453125,-0.8558984375
layer_21,-0.00030202090740203856,2.5756359100341797e-05,-0.00032777726650238035,0.29322265625,0.7096875,-0.41646484375
layer_22,-0.000767391324043274,3.082096576690674e-05,-0.0007982122898101807,0.1180859375,0.7239453125,-0.605859375
layer_23,0.0001261657476425171,2.110302448272705e-05,0.00010506272315979004,0.08970703125,0.48109375,-0.39138671875
layer_24,-0.0010595721006393432,2.020835876464844e-05,-0.0010797804594039916,-0.53625,0.061875,-0.598125
layer_25,-0.0006373965740203857,4.099488258361816e-05,-0.0006783914566040039,-0.0599609375,0.57515625,-0.6351171875
layer_26,-0.0011477994918823243,6.162464618682862e-05,-0.0012094241380691529,0.2158203125,0.778828125,-0.5630078125
layer_27,-0.0024920910596847533,4.639387130737305e-05,-0.0025384849309921264,-0.4704296875,0.721796875,-1.1922265625
layer_28,-0.0034925007820129396,4.7068595886230466e-05,-0.00353956937789917,-0.12431640625,0.1695703125,-0.29388671875
layer_29,-0.001227049231529236,2.563297748565674e-05,-0.0012526822090148926,0.009140625,0.713359375,-0.70421875
layer_30,-0.0009541159868240356,2.3791193962097167e-05,-0.0009779071807861329,-0.12650390625,0.433515625,-0.56001953125
layer_31,-0.0009289067983627319,2.0096302032470705e-05,-0.0009490031003952026,0.0521875,0.2294140625,-0.1772265625
