layer,prob_gap,prob_contr,prob_true,log_gap,log_contr,log_true
layer_0,0.004433630108833313,0.004034544229507446,0.0003990858793258667,4.808359375,3.8318359375,0.9765234375
layer_1,0.0018310308456420898,0.0031083303689956663,-0.0012772995233535766,4.219375,5.4983984375,-1.2790234375
layer_2,0.0033727413415908813,0.006798959970474243,-0.003426218628883362,4.4853125,5.50509765625,-1.01978515625
layer_3,0.025222080945968627,0.03923801243305206,-0.014015931487083435,5.174892578125,7.954267578125,-2.779375
layer_4,0.0012745457887649537,0.0003141754865646362,0.0009603703022003174,4.8164453125,2.911640625,1.9048046875
layer_5,0.0007925659418106079,0.00041584670543670654,0.0003767192363739014,3.533203125,3.0863671875,0.4468359375
layer_6,0.0010750639438629151,0.00022261321544647216,0.0008524507284164429,3.805234375,2.4123046875,1.3929296875
layer_7,0.0010162842273712157,-3.898501396179199e-05,0.0010552692413330078,4.8583203125,1.0226171875,3.835703125
layer_8,0.001059635877609253,-8.041322231292724e-05,0.00114004909992218,4.82140625,1.3346875,3.48671875
layer_9,0.0011363905668258668,1.549661159515381e-05,0.0011208939552307129,5.098828125,2.080234375,3.01859375
layer_10,-0.0008628749847412109,0.000681455135345459,-0.00154433012008667,3.37302734375,2.9546875,0.41833984375
layer_11,0.0009928292036056518,-1.5711188316345213e-05,0.001008540391921997,3.7850390625,1.0735546875,2.711484375
layer_12,0.0009405159950256348,-0.0001209425926208496,0.0010614585876464844,2.6540234375,-0.3009765625,2.955
layer_13,0.000495154857635498,0.0009685969352722168,-0.00047344207763671875,3.6798828125,3.051015625,0.6288671875
layer_14,-0.12239403009414673,0.008963841795921326,-0.13135787189006806,0.649813232421875,5.5184765625,-4.868663330078125
layer_15,0.001066957712173462,0.0003534996509552002,0.0007134580612182617,2.202421875,0.8391015625,1.3633203125
layer_16,0.0006537389755249023,3.470778465270996e-05,0.0006190311908721924,1.525625,-0.1251953125,1.6508203125
layer_17,-0.005155831575393677,0.0006112271547317505,-0.005767058730125427,1.4136474609375,0.1855859375,1.2280615234375
layer_18,-0.0006614309549331665,0.00029731929302215574,-0.0009587502479553223,0.290625,0.38203125,-0.09140625
layer_19,0.0007092678546905518,-1.3974308967590331e-05,0.0007232421636581421,0.630546875,-0.15515625,0.785703125
layer_20,0.00034644603729248045,-7.220268249511718e-05,0.00041864871978759767,-0.2244140625,-0.8004296875,0.576015625
layer_21,0.00027180016040802003,-1.7526745796203614e-05,0.00028932690620422365,0.3219140625,0.1220703125,0.19984375
layer_22,5.737960338592529e-05,2.4598240852355957e-05,3.278136253356934e-05,0.515625,0.3583984375,0.1572265625
layer_23,8.769869804382324e-05,-1.1309981346130371e-05,9.900867938995361e-05,0.2558203125,0.27625,-0.0204296875
layer_24,-0.0005796366930007935,8.85993242263794e-05,-0.0006682360172271728,0.08421875,0.6996484375,-0.6154296875
layer_25,-0.00056659996509552,9.82886552810669e-05,-0.0006648886203765869,0.1291796875,0.64140625,-0.5122265625
layer_26,-0.0012407547235488892,0.000144960880279541,-0.0013857156038284302,-0.24708984375,0.555078125,-0.80216796875
layer_27,-1.5832185745239258e-05,-1.6753077507019043e-05,9.208917617797851e-07,-0.00953125,0.30875,-0.31828125
layer_28,-0.0005386084318161011,0.00013243556022644044,-0.0006710439920425415,-0.005078125,0.1680859375,-0.1731640625
layer_29,-0.0004338979721069336,0.00010412156581878661,-0.0005380195379257202,-0.02119140625,0.5009765625,-0.52216796875
layer_30,-0.001254149079322815,0.0001706087589263916,-0.0014247578382492066,-0.19767578125,0.5611328125,-0.75880859375
layer_31,8.398830890655517e-05,2.923011779785156e-05,5.4758191108703617e-05,0.1574609375,0.1618359375,-0.004375
