layer,prob_gap,prob_contr,prob_true,log_gap,log_contr,log_true
layer_0,0.3178630590438843,-0.02871224038741168,0.34657529943129595,3.123286527745864,0.01533203125,3.107954496495864
layer_1,0.311980841440313,-0.046616409806644214,0.35859725124695724,2.813865571863511,-3.708013556985294,6.521879128848805
layer_2,0.31195290088653566,-0.04677293020136216,0.3587258310878978,2.755042042451746,-4.132416130514706,6.887458172966452
layer_3,0.31196011234732235,-0.04670114447088802,0.35866125681821037,2.7269629983340993,-3.885954733455882,6.612917731789982
layer_4,0.3119524247506086,-0.0468429123654085,0.3587953371160171,2.689692777745864,-4.349925321691177,7.039618099437041
layer_5,0.31197110835243674,-0.04661404245039996,0.3585851508028367,2.6761357924517464,-3.8366900275735296,6.5128258200252755
layer_6,0.3125286228516523,-0.04378343329710119,0.35631205614875344,2.8638425939223344,-1.867135799632353,4.730978393554688
layer_7,0.3116459566004136,-0.04534842757617726,0.35699438417659085,2.5385898365693933,-3.101993336397059,5.640583172966452
layer_8,0.311957171384026,-0.047079978269689224,0.35903714965371525,2.961429910098805,-7.611322380514705,10.572752290613511
layer_9,0.3119604243951685,-0.047057819366455075,0.3590182437616236,3.0626247630399814,-7.252958409926471,10.315583172966452
layer_10,0.311960823395673,-0.047077757470748,0.359038580866421,3.312073292451746,-7.693031939338235,11.005105231789981
layer_11,0.31198240308200614,-0.04688941240310669,0.3588718154851128,2.8875788071576287,-5.212976792279412,8.10055559943704
layer_12,0.3117152817109052,-0.04614414748023538,0.35785942919114055,2.343644983628217,-4.232508042279412,6.576153025907629
layer_13,0.3116656899452209,-0.04630191957249361,0.35796760951771456,2.4023766012752756,-5.118445542279412,7.520822143554687
layer_14,0.260117787473342,-0.014262077387641459,0.2743798648609835,1.8632681453929227,0.12680951286764705,1.7364586325252758
layer_15,0.23157625619102926,-0.0019728842903585994,0.23354914048138786,1.548723108628217,0.5310029871323529,1.017720121495864
layer_16,0.1937572353026446,0.010432219505310059,0.18332501579733457,1.5200064266429227,0.7994772518382353,0.7205291748046875
layer_17,0.1735659865772023,0.013722451995400821,0.15984353458180148,1.0987862979664522,0.556588924632353,0.5421973733340992
layer_18,0.09733044259688434,-0.029599883977104637,0.12693032657398898,0.7986548928653493,-0.5444680606617647,1.3431229535271139
layer_19,0.09334811042336856,-0.003122370383318733,0.0964704808066873,0.9608224307789522,0.23415670955882353,0.7266657212201286
layer_20,0.04674767746644862,0.0051504121107213635,0.041597265355727255,0.44219378303079043,0.08396139705882352,0.35823238597196694
layer_21,0.06423457370084874,0.025431069205789004,0.038803504495059746,0.7339299819048714,0.4222254136029412,0.31170456830193016
layer_22,0.024948940557592055,0.02470830047831816,0.00024064007927389707,0.4127777099609375,0.30109719669117646,0.11168051326976103
layer_23,0.020187106553245994,0.016030522655038272,0.00415658389820772,0.3039843390969669,0.19925896139705881,0.10472537769990808
layer_24,-0.005281514981213738,0.0122292020741631,-0.017510717055376837,0.11213612275965074,0.09848920036764706,0.013646922392003677
layer_25,0.011534129170810476,0.0032805604093215043,0.00825356876148897,0.06086336023667279,-0.11853745404411764,0.17940081428079044
layer_26,0.004069288337931913,0.008567399838391472,-0.004498111500459559,0.08141892377068015,0.028084788602941176,0.05333413516773897
layer_27,0.005211100858800551,0.002216339111328125,0.0029947617474724263,0.03979528090533088,-0.027470128676470588,0.06726540958180147
layer_28,0.00047797595753389246,0.003177794288186466,-0.0026998183306525736,0.007533712948069853,-0.052004825367647056,0.05953853831571691
layer_29,0.02073321622960708,0.001316676420323989,0.01941653980928309,0.05239491182215074,-0.03567325367647059,0.08806816549862133
layer_30,0.026370913842145134,0.003346119207494399,0.023024794634650736,0.10782596363740808,0.02709673713235294,0.08072922650505515
layer_31,0.024372494921964756,-0.0039582294576308305,0.02833072437959559,0.01812295352711397,-0.21994485294117647,0.23806780646829045
